# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1034
comparison_id	comparison_type	branch	seed_id	carrier_id	baseline_variant	variant	baseline_case_id	case_id	baseline_string	string	strict_token_position_match	baseline_pre_second_body_tokens	pre_second_body_tokens	baseline_second_realised_tokens	second_realised_tokens	raw_completion_541_change	raw_completion_increment_change	peak_541_change	signed_541_margin_change	baseline_dest	dest	baseline_retained_541	retained_541	retention_changed	native_connector	frame_class	source_provenance	completion_token_match	second_token_count_match
REPEAT_CONNECTOR__TO_FACE__TO__V9_SPACE__NONE__TO__BY	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	V9_SPACE	TO	BY	REPEAT_CONNECTOR__TO_FACE__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_FACE__BY__V9_SPACE__NONE	 face to face	 face by face	1	2	2	1	1	0.122611	0.143946	0.122611	0.611312	3026	1691	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__V9_SPACE__NONE__TO__AFTER	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	V9_SPACE	TO	AFTER	REPEAT_CONNECTOR__TO_FACE__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_FACE__AFTER__V9_SPACE__NONE	 face to face	 face after face	1	2	2	1	1	0.610072	0.615104	0.610072	0.882504	3026	541	0	1	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE__TO__AND	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THE_PHRASE	TO	AND	REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR__TO_FACE__AND__THE_PHRASE__NONE	the phrase face to face	the phrase face and face	1	4	4	1	1	-0.751975	-0.877317	-0.751975	-0.751975	2073	2073	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE__TO__OR	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THE_PHRASE	TO	OR	REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR__TO_FACE__OR__THE_PHRASE__NONE	the phrase face to face	the phrase face or face	1	4	4	1	1	-0.77827	-0.91327	-0.77827	-0.971581	2073	2659	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE__TO__BY	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THE_PHRASE	TO	BY	REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR__TO_FACE__BY__THE_PHRASE__NONE	the phrase face to face	the phrase face by face	1	4	4	1	1	4.1e-05	-0.03617	4.1e-05	4.1e-05	2073	2073	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE__TO__AFTER	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THE_PHRASE	TO	AFTER	REPEAT_CONNECTOR__TO_FACE__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR__TO_FACE__AFTER__THE_PHRASE__NONE	the phrase face to face	the phrase face after face	1	4	4	1	1	0.038645	-0.02305	0.038645	0.038645	2073	2073	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE__TO__AND	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THEY_SAID	TO	AND	REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE	REPEAT_CONNECTOR__TO_FACE__AND__THEY_SAID__NONE	they said face to face	they said face and face	1	4	4	1	1	0.235092	0.216957	0.235092	0.094317	419	2659	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE__TO__OR	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THEY_SAID	TO	OR	REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE	REPEAT_CONNECTOR__TO_FACE__OR__THEY_SAID__NONE	they said face to face	they said face or face	1	4	4	1	1	-0.320587	-0.347968	-0.320587	-0.491894	419	2659	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE__TO__BY	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THEY_SAID	TO	BY	REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE	REPEAT_CONNECTOR__TO_FACE__BY__THEY_SAID__NONE	they said face to face	they said face by face	1	4	4	1	1	0.580743	0.604589	0.580743	1.057539	419	2371	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE__TO__AFTER	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_FACE	THEY_SAID	TO	AFTER	REPEAT_CONNECTOR__TO_FACE__TO__THEY_SAID__NONE	REPEAT_CONNECTOR__TO_FACE__AFTER__THEY_SAID__NONE	they said face to face	they said face after face	1	4	4	1	1	0.969955	0.963363	0.969955	1.379671	419	1738	0	0	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__KNOWN_RELATED	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	KNOWN_RELATED	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__BARE__NONE	shoulder to shoulder	shoulder to knee	1	3	3	1	1	-1.4931	-1.493099	-1.4931	-0.899023	541	1790	1	0	1	to	RELATED_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__KNOWN_ARBITRARY	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	KNOWN_ARBITRARY	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__BARE__NONE	shoulder to shoulder	shoulder to garden	1	3	3	1	1	-3.511133	-3.511132	-3.511133	-2.917056	541	1790	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__ARBITRARY_KNOWN	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	ARBITRARY_KNOWN	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__BARE__NONE	shoulder to shoulder	copper to shoulder	1	3	3	1	1	-3.655805	-3.640858	-3.536075	-3.126381	541	1790	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__ARBITRARY_REPEAT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	ARBITRARY_REPEAT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__BARE__NONE	shoulder to shoulder	copper to copper	1	3	3	1	1	-3.089497	-3.074551	-3.089497	-2.59219	541	1888	1	0	1	to	NOVEL_REPEAT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__ARBITRARY_DISTINCT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	ARBITRARY_DISTINCT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__BARE__NONE	shoulder to shoulder	copper to garden	1	3	3	1	1	-3.68175	-3.666803	-3.536075	-3.038768	541	1888	1	0	1	to	NOVEL_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__KNOWN_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	KNOWN_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__BARE__NONE	shoulder to shoulder	shoulder shoulder	0	3	2	1	1	-3.652226	-3.516365	-3.536075	-2.941998	541	1790	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE__TO__ARBITRARY_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	BARE	KNOWN_REPEAT	ARBITRARY_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__BARE__NONE	shoulder to shoulder	copper copper	0	3	2	1	1	-3.635737	-3.495751	-3.536075	-3.038768	541	1888	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__KNOWN_RELATED	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	KNOWN_RELATED	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__V9_SPACE__NONE	 shoulder to shoulder	 shoulder to knee	1	2	2	1	1	-1.745557	-1.745557	-1.745557	-1.745558	541	1790	1	0	1	to	RELATED_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__KNOWN_ARBITRARY	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	KNOWN_ARBITRARY	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__V9_SPACE__NONE	 shoulder to shoulder	 shoulder to garden	1	2	2	1	1	-4.042735	-4.042735	-4.042735	-4.042736	541	1790	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__ARBITRARY_KNOWN	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	ARBITRARY_KNOWN	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__V9_SPACE__NONE	 shoulder to shoulder	 copper to shoulder	1	2	2	1	1	-4.12603	-4.113306	-4.079857	-3.920472	541	1888	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__ARBITRARY_REPEAT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	ARBITRARY_REPEAT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__V9_SPACE__NONE	 shoulder to shoulder	 copper to copper	1	2	2	1	1	-2.224122	-2.211399	-2.224122	-2.064738	541	1888	1	0	1	to	NOVEL_REPEAT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__ARBITRARY_DISTINCT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	ARBITRARY_DISTINCT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__V9_SPACE__NONE	 shoulder to shoulder	 copper to garden	1	2	2	1	1	-4.248995	-4.236271	-4.079857	-3.920472	541	1888	1	0	1	to	NOVEL_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__KNOWN_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	KNOWN_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__V9_SPACE__NONE	 shoulder to shoulder	 shoulder shoulder	0	2	1	1	1	-4.247862	-4.098189	-4.079857	-4.079857	541	1790	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE__TO__ARBITRARY_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	V9_SPACE	KNOWN_REPEAT	ARBITRARY_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__V9_SPACE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__V9_SPACE__NONE	 shoulder to shoulder	 copper copper	0	2	1	1	1	-4.236171	-4.127829	-4.079857	-3.920472	541	1888	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__KNOWN_RELATED	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	KNOWN_RELATED	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase shoulder to knee	1	4	4	1	1	-2.058546	-2.058545	-2.058546	-1.535106	541	2073	1	0	1	to	RELATED_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__KNOWN_ARBITRARY	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	KNOWN_ARBITRARY	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase shoulder to garden	1	4	4	1	1	-4.104088	-4.104088	-4.104088	-3.580648	541	2073	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__ARBITRARY_KNOWN	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	ARBITRARY_KNOWN	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase copper to shoulder	1	4	4	1	1	-4.277615	-4.294255	-4.277615	-3.754175	541	2073	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__ARBITRARY_REPEAT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	ARBITRARY_REPEAT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase copper to copper	1	4	4	1	1	-2.504281	-2.520921	-2.504281	-1.980841	541	2073	1	0	1	to	NOVEL_REPEAT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__ARBITRARY_DISTINCT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	ARBITRARY_DISTINCT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase copper to garden	1	4	4	1	1	-4.447679	-4.464319	-4.283345	-3.759905	541	2073	1	0	1	to	NOVEL_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__KNOWN_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	KNOWN_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase shoulder shoulder	0	4	3	1	1	-4.451394	-4.381497	-4.283345	-3.759905	541	2073	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE__TO__ARBITRARY_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THE_PHRASE	KNOWN_REPEAT	ARBITRARY_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	the phrase shoulder to shoulder	the phrase copper copper	0	4	3	1	1	-4.451826	-4.430514	-4.283345	-3.759905	541	2073	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__KNOWN_RELATED	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	KNOWN_RELATED	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	they said shoulder to shoulder	they said shoulder to knee	1	4	4	1	1	-2.73035	-2.730349	-2.73035	-1.934058	541	419	1	0	1	to	RELATED_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__KNOWN_ARBITRARY	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	KNOWN_ARBITRARY	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	they said shoulder to shoulder	they said shoulder to garden	1	4	4	1	1	-4.769672	-4.769672	-4.702537	-3.906246	541	419	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__ARBITRARY_KNOWN	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	ARBITRARY_KNOWN	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	they said shoulder to shoulder	they said copper to shoulder	1	4	4	1	1	-4.85174	-4.85158	-4.702537	-3.233511	541	1790	1	0	1	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__ARBITRARY_REPEAT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	ARBITRARY_REPEAT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	they said shoulder to shoulder	they said copper to copper	1	4	4	1	1	-2.844849	-2.844689	-2.844849	-1.518691	541	2566	1	0	1	to	NOVEL_REPEAT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__ARBITRARY_DISTINCT	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	ARBITRARY_DISTINCT	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	they said shoulder to shoulder	they said copper to garden	1	4	4	1	1	-4.863037	-4.862877	-4.702537	-2.999135	541	1790	1	0	1	to	NOVEL_DISTINCT	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__KNOWN_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	KNOWN_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	they said shoulder to shoulder	they said shoulder shoulder	0	4	3	1	1	-4.87236	-4.79594	-4.702537	-3.261656	541	1790	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE__TO__ARBITRARY_NO_CONNECTOR	WITHIN_CARRIER	FRAME_CROSS	TO_SHOULDER	THEY_SAID	KNOWN_REPEAT	ARBITRARY_NO_CONNECTOR	FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	they said shoulder to shoulder	they said copper copper	0	4	3	1	1	-4.849782	-4.785897	-4.702537	-2.919701	541	2566	1	0	1	to	NO_CONNECTOR	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE__TO__AND	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	BARE	TO	AND	REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	shoulder to shoulder	shoulder and shoulder	1	3	3	1	1	-0.823656	-0.813927	-0.823656	-1.359868	541	2659	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE__TO__OR	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	BARE	TO	OR	REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	shoulder to shoulder	shoulder or shoulder	1	3	3	1	1	-0.745627	-0.747498	-0.745627	-1.24268	541	2659	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE__TO__BY	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	BARE	TO	BY	REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	shoulder to shoulder	shoulder by shoulder	1	3	3	1	1	-0.732113	-0.694945	-0.732113	-0.138037	541	1790	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE__TO__AFTER	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	BARE	TO	AFTER	REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	shoulder to shoulder	shoulder after shoulder	1	3	3	1	1	-2.117566	-2.090365	-2.117566	-1.523489	541	1790	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE__TO__AND	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	V9_SPACE	TO	AND	REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	 shoulder to shoulder	 shoulder and shoulder	1	2	2	1	1	-0.663134	-0.639599	-0.663134	-1.448135	541	2659	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE__TO__OR	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	V9_SPACE	TO	OR	REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	 shoulder to shoulder	 shoulder or shoulder	1	2	2	1	1	-1.286823	-1.296119	-1.286823	-1.735536	541	2659	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE__TO__BY	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	V9_SPACE	TO	BY	REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	 shoulder to shoulder	 shoulder by shoulder	1	2	2	1	1	-0.135669	-0.03503	-0.135669	-0.13567	541	541	1	1	0	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE__TO__AFTER	WITHIN_CARRIER	REPEAT_CONNECTOR	TO_SHOULDER	V9_SPACE	TO	AFTER	REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	 shoulder to shoulder	 shoulder after shoulder	1	2	2	1	1	-1.34803	-1.306681	-1.34803	-1.348031	541	1790	1	0	1	to	KNOWN_REPEAT	HELDOUT_FAMILIAR		
