# generated_utc	2026-08-14T18:47:54+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2596
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THE_PHRASE	the phrase right and left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THE_PHRASE	the phrase right and left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THE_PHRASE	the phrase right and left	4	 and	290	0	0	-0.018094	-0.000102	2073	0.489396	[[2505, 2.391773], [2345, 1.971142], [1790, 1.42494], [1888, 1.405674], [2973, 1.403754]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THE_PHRASE	the phrase right and left	5	 left	1364	1	1	3.803965	3.803965	2659	0.051287	[[2659, 3.855252], [541, 3.803965], [638, 2.624466], [2317, 2.090946], [259, 2.024196]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	4	 or	393	0	0	-0.002854	-0.000102	2073	0.489396	[[2505, 2.103937], [2762, 1.893176], [2973, 1.797842], [2345, 1.677264], [744, 1.567948]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THE_PHRASE	the phrase right or left	5	 left	1364	1	1	4.065289	4.065289	541	0.03048	[[541, 4.065289], [2659, 4.03481], [638, 2.841983], [2317, 2.045192], [259, 1.976285]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	4	 to	284	0	0	-0.033771	-0.000102	2073	0.489396	[[654, 1.943984], [960, 1.781842], [2505, 1.742904], [2045, 1.3546], [2150, 1.350002]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THE_PHRASE	the phrase right to left	5	 left	1364	1	1	2.979014	2.979014	2073	0.254132	[[541, 2.979014], [2463, 2.491857], [429, 2.369094], [259, 2.302439], [2269, 2.106511]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	4	 by	416	0	0	-0.145014	-0.000102	2073	0.489396	[[832, 2.391637], [1836, 2.000961], [654, 1.93731], [960, 1.855897], [1888, 1.808879]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THE_PHRASE	the phrase right by left	5	 left	1364	1	1	2.570848	2.570848	2073	0.489396	[[971, 2.58593], [541, 2.570848], [2463, 2.246094], [259, 2.205892], [2659, 1.999039]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	4	 after	706	0	0	-0.103415	-0.000102	2073	0.489396	[[2883, 1.477307], [953, 1.390908], [259, 1.356363], [1918, 1.235413], [323, 1.220222]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THE_PHRASE	the phrase right after left	5	 left	1364	1	1	-0.018025	-0.000102	2073	0.489396	[[2463, 1.959633], [2269, 1.905538], [1888, 1.817694], [1790, 1.770086], [776, 1.714909]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	4	 and	290	0	0	-0.012031	-0.000102	1959	0.637298	[[2505, 2.249883], [1790, 2.024456], [1888, 1.672904], [654, 1.544419], [2345, 1.40673]]
CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AND	THEY_SAID	they said right and left	5	 left	1364	1	1	3.704689	3.704689	2659	0.085811	[[2659, 3.790499], [541, 3.704689], [638, 2.238688], [2317, 1.982211], [2753, 1.910408]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	4	 or	393	0	0	-0.000657	-0.000102	1959	0.629831	[[2505, 2.368336], [1888, 1.698308], [166, 1.648141], [2229, 1.602465], [2973, 1.593938]]
CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	OR	THEY_SAID	they said right or left	5	 left	1364	1	1	3.93204	3.93204	2659	0.221679	[[2659, 4.153719], [541, 3.93204], [638, 2.892986], [2317, 2.321921], [1348, 2.276877]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	4	 to	284	0	0	-0.020091	-0.000102	1959	0.460986	[[960, 2.537182], [654, 2.503342], [1790, 2.043064], [2250, 1.971002], [1083, 1.811829]]
CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	TO	THEY_SAID	they said right to left	5	 left	1364	1	1	2.586044	2.586044	1959	0.412124	[[541, 2.586044], [2463, 2.546443], [429, 2.445845], [259, 2.135211], [2269, 1.971613]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	4	 by	416	0	0	-0.168761	-0.000102	1959	0.637298	[[960, 2.336295], [654, 2.323094], [1836, 2.219645], [832, 2.177222], [2250, 2.148466]]
CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	BY	THEY_SAID	they said right by left	5	 left	1364	1	1	1.201264	1.201264	1959	0.42311	[[2463, 2.575057], [971, 2.411475], [259, 2.15395], [2269, 1.932037], [857, 1.554073]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	4	 after	706	0	0	-0.069239	-0.000102	1959	0.637298	[[1317, 1.543735], [1031, 1.456336], [2008, 1.431533], [181, 1.400562], [259, 1.400286]]
CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	RIGHT_LEFT	AFTER	THEY_SAID	they said right after left	5	 left	1364	1	1	-0.146019	-0.000102	1959	0.637298	[[776, 2.055547], [1888, 1.820596], [2052, 1.811283], [2463, 1.804725], [1790, 1.738525]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	BARE	true and false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	BARE	true and false	1	true	7942	0	0	-0.085669	-0.000102	1888	0.261428	[[1888, 3.098688], [1790, 2.837261], [1684, 2.616925], [234, 1.941382], [1080, 1.521499]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	BARE	true and false	2	 and	290	0	0	-0.026605	-0.000102	1888	0.261428	[[1790, 1.854225], [1203, 1.623843], [1888, 1.597612], [654, 1.586134], [192, 1.466279]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	BARE	true and false	3	 false	3991	1	1	3.019143	3.019143	2659	0.160549	[[2659, 3.259237], [541, 3.019143], [638, 2.669985], [2317, 2.272893], [1888, 1.857425]]
CONNECTOR_MATRIX__TRUE_FALSE__OR__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	OR	BARE	true or false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__OR__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	OR	BARE	true or false	1	true	7942	0	0	-0.085669	-0.000102	1888	0.261428	[[1888, 3.098688], [1790, 2.837261], [1684, 2.616925], [234, 1.941382], [1080, 1.521499]]
CONNECTOR_MATRIX__TRUE_FALSE__OR__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	OR	BARE	true or false	2	 or	393	0	0	-0.01409	-0.000102	1888	0.261428	[[1888, 1.594483], [2505, 1.574252], [2318, 1.517107], [27, 1.456948], [654, 1.39109]]
CONNECTOR_MATRIX__TRUE_FALSE__OR__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	OR	BARE	true or false	3	 false	3991	1	1	3.620335	3.620335	541	0.328727	[[541, 3.620335], [2659, 3.291608], [638, 2.903741], [2317, 2.329406], [1888, 1.670048]]
CONNECTOR_MATRIX__TRUE_FALSE__TO__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	TO	BARE	true to false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__TO__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	TO	BARE	true to false	1	true	7942	0	0	-0.085669	-0.000102	1888	0.261428	[[1888, 3.098688], [1790, 2.837261], [1684, 2.616925], [234, 1.941382], [1080, 1.521499]]
CONNECTOR_MATRIX__TRUE_FALSE__TO__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	TO	BARE	true to false	2	 to	284	0	0	-0.080253	-0.000102	2505	0.262181	[[2505, 3.360869], [2514, 2.823592], [2836, 2.484359], [2296, 2.214687], [2311, 2.15649]]
CONNECTOR_MATRIX__TRUE_FALSE__TO__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	TO	BARE	true to false	3	 false	3991	1	1	2.365304	2.365304	2505	0.262181	[[541, 2.365304], [1888, 2.086269], [1790, 1.874852], [2659, 1.781531], [143, 1.696682]]
CONNECTOR_MATRIX__TRUE_FALSE__BY__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	BY	BARE	true by false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__BY__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	BY	BARE	true by false	1	true	7942	0	0	-0.085669	-0.000102	1888	0.261428	[[1888, 3.098688], [1790, 2.837261], [1684, 2.616925], [234, 1.941382], [1080, 1.521499]]
CONNECTOR_MATRIX__TRUE_FALSE__BY__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	BY	BARE	true by false	2	 by	416	0	0	-0.102147	-0.000102	1888	0.261428	[[1888, 2.372022], [1790, 2.289353], [2551, 1.701298], [801, 1.608024], [654, 1.586997]]
CONNECTOR_MATRIX__TRUE_FALSE__BY__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	BY	BARE	true by false	3	 false	3991	1	1	1.437797	1.437797	1888	0.261428	[[971, 2.14663], [1888, 1.891517], [1790, 1.720693], [99, 1.577093], [143, 1.491899]]
CONNECTOR_MATRIX__TRUE_FALSE__AFTER__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AFTER	BARE	true after false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__AFTER__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AFTER	BARE	true after false	1	true	7942	0	0	-0.085669	-0.000102	1888	0.261428	[[1888, 3.098688], [1790, 2.837261], [1684, 2.616925], [234, 1.941382], [1080, 1.521499]]
CONNECTOR_MATRIX__TRUE_FALSE__AFTER__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AFTER	BARE	true after false	2	 after	706	0	0	-0.084605	-0.000102	1888	0.261428	[[1790, 2.180861], [576, 1.939916], [1888, 1.893765], [2883, 1.827791], [654, 1.664651]]
CONNECTOR_MATRIX__TRUE_FALSE__AFTER__BARE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AFTER	BARE	true after false	3	 false	3991	1	1	1.74533	1.74533	1888	0.261428	[[1790, 2.026127], [541, 1.74533], [1888, 1.638382], [99, 1.635806], [2207, 1.618011]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	V9_SPACE	 true and false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	V9_SPACE	 true and false	1	 true	2081	0	0	-0.106152	-0.000102	1888	0.013366	[[1888, 3.01799], [464, 3.004624], [1790, 2.677159], [1684, 2.2562], [230, 1.996867]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	V9_SPACE	 true and false	2	 and	290	0	0	-0.01418	-0.000102	1888	0.013366	[[1790, 1.815396], [1203, 1.736189], [1888, 1.584452], [654, 1.371731], [2505, 1.366974]]
CONNECTOR_MATRIX__TRUE_FALSE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	AND	V9_SPACE	 true and false	3	 false	3991	1	1	3.176964	3.176964	2659	0.279647	[[2659, 3.456611], [541, 3.176964], [638, 2.638597], [2317, 2.437555], [1888, 1.79831]]
CONNECTOR_MATRIX__TRUE_FALSE__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	TRUE_FALSE	OR	V9_SPACE	 true or false	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
