# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3252
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	V9_SPACE	 hammer and violin	1	 hammer	15554	0	0	-0.111032	-0.000102	1888	0.63566	[[1888, 3.570857], [1790, 2.935196], [464, 1.945593], [654, 1.547282], [1998, 1.43558]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	V9_SPACE	 hammer and violin	2	 and	290	0	0	-0.003048	-0.000102	1888	0.63566	[[2270, 2.082116], [1288, 2.007461], [2379, 1.932835], [1790, 1.656196], [34, 1.57469]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	V9_SPACE	 hammer and violin	3	 violin	38283	1	1	1.179109	1.179109	1888	0.63566	[[2659, 2.299648], [1888, 2.160264], [1790, 1.917242], [2733, 1.602001], [638, 1.544675]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	V9_SPACE	 again again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796687	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	V9_SPACE	 again again	1	 again	757	0	0	-0.067159	-0.000102	1888	0.802757	[[1888, 3.163627], [1594, 2.278355], [1790, 2.076332], [2881, 1.801113], [1192, 1.520622]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	V9_SPACE	 again again	2	 again	757	1	1	-0.161505	-0.000102	1888	0.460895	[[1594, 2.702732], [1888, 2.136834], [2881, 2.066559], [2705, 1.85905], [1438, 1.780577]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	V9_SPACE	 hammer hammer	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796687	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	V9_SPACE	 hammer hammer	1	 hammer	15554	0	0	-0.111032	-0.000102	1888	0.63566	[[1888, 3.570856], [1790, 2.935196], [464, 1.945593], [654, 1.547282], [1998, 1.43558]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__V9_SPACE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	V9_SPACE	 hammer hammer	2	 hammer	15554	1	1	-0.15489	-0.000102	1888	0.63566	[[1691, 2.489418], [1888, 1.93919], [1790, 1.879147], [1424, 1.824209], [511, 1.584116]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	3	 again	757	0	0	-0.03313	-0.000102	2073	0.489396	[[1888, 2.200505], [1594, 2.06331], [2881, 1.821467], [1790, 1.598579], [1747, 1.437373]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	4	 and	290	0	0	-0.002068	-0.000102	2073	0.489396	[[1790, 1.705741], [2635, 1.704527], [2637, 1.661885], [2505, 1.490064], [2898, 1.484632]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THE_PHRASE	the phrase again and again	5	 again	757	1	1	3.60557	3.60557	541	0.372424	[[541, 3.60557], [2659, 2.377554], [2286, 2.344877], [1691, 2.064195], [2753, 1.922559]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	3	 again	757	0	0	-0.03313	-0.000102	2073	0.489396	[[1888, 2.200505], [1594, 2.06331], [2881, 1.821467], [1790, 1.598579], [1747, 1.437373]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	4	 and	290	0	0	-0.002068	-0.000102	2073	0.489396	[[1790, 1.705741], [2635, 1.704527], [2637, 1.661885], [2505, 1.490064], [2898, 1.484632]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THE_PHRASE	the phrase again and then	5	 then	788	1	1	0.4668	0.4668	2073	0.489396	[[1790, 1.927712], [512, 1.899991], [1186, 1.605486], [2753, 1.557989], [1691, 1.549647]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	3	 again	757	0	0	-0.03313	-0.000102	2073	0.489396	[[1888, 2.200505], [1594, 2.06331], [2881, 1.821467], [1790, 1.598579], [1747, 1.437373]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	4	 and	290	0	0	-0.002068	-0.000102	2073	0.489396	[[1790, 1.705741], [2635, 1.704527], [2637, 1.661885], [2505, 1.490064], [2898, 1.484632]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THE_PHRASE	the phrase again and violin	5	 violin	38283	1	1	-0.169456	-0.000102	2073	0.489396	[[1888, 2.731048], [1790, 2.462758], [654, 1.521188], [979, 1.269702], [484, 1.264324]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	3	 hammer	15554	0	0	-0.03174	-0.000102	2073	0.489396	[[1888, 2.173234], [1790, 2.094136], [2297, 1.138804], [662, 1.135898], [1505, 1.06318]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	4	 and	290	0	0	-0.004065	-0.000102	2073	0.489396	[[2270, 2.048445], [2223, 1.659374], [2973, 1.548906], [1288, 1.493241], [13, 1.463793]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THE_PHRASE	the phrase hammer and again	5	 again	757	1	1	0.231437	0.231437	2073	0.489396	[[638, 2.13301], [1594, 2.050215], [2753, 1.548767], [1888, 1.529835], [2422, 1.519961]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	3	 hammer	15554	0	0	-0.03174	-0.000102	2073	0.489396	[[1888, 2.173234], [1790, 2.094136], [2297, 1.138804], [662, 1.135898], [1505, 1.06318]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	4	 and	290	0	0	-0.004065	-0.000102	2073	0.489396	[[2270, 2.048445], [2223, 1.659374], [2973, 1.548906], [1288, 1.493241], [13, 1.463793]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_REPEAT	THE_PHRASE	the phrase hammer and hammer	5	 hammer	15554	1	1	2.754119	2.754119	2659	0.51827	[[2659, 3.751417], [541, 2.754119], [2317, 2.423883], [2292, 2.275414], [638, 2.227262]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	3	 hammer	15554	0	0	-0.03174	-0.000102	2073	0.489396	[[1888, 2.173234], [1790, 2.094136], [2297, 1.138804], [662, 1.135898], [1505, 1.06318]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	4	 and	290	0	0	-0.004065	-0.000102	2073	0.489396	[[2270, 2.048445], [2223, 1.659374], [2973, 1.548906], [1288, 1.493241], [13, 1.463793]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_DISTINCT	THE_PHRASE	the phrase hammer and violin	5	 violin	38283	1	1	0.816775	0.816775	2073	0.489396	[[1790, 1.95397], [1888, 1.90047], [2659, 1.844809], [638, 1.763995], [2317, 1.509076]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase again again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase again again	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase again again	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase again again	3	 again	757	0	0	-0.03313	-0.000102	2073	0.489396	[[1888, 2.200505], [1594, 2.06331], [2881, 1.821467], [1790, 1.598579], [1747, 1.437373]]
FRAME_CROSS__AND_AGAIN__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase again again	4	 again	757	1	1	-0.121454	-0.000102	2073	0.489396	[[1594, 2.177284], [1888, 1.764897], [1790, 1.662091], [1691, 1.437293], [583, 1.362407]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase hammer hammer	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase hammer hammer	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase hammer hammer	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase hammer hammer	3	 hammer	15554	0	0	-0.03174	-0.000102	2073	0.489396	[[1888, 2.173234], [1790, 2.094136], [2297, 1.138804], [662, 1.135898], [1505, 1.06318]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase hammer hammer	4	 hammer	15554	1	1	-0.158991	-0.000102	2073	0.489396	[[1691, 1.751942], [544, 1.58991], [511, 1.548082], [1790, 1.494415], [1888, 1.479735]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	3	 again	757	0	0	-0.122585	-0.000102	444	0.03402	[[444, 2.39489], [2881, 2.164041], [1594, 1.99565], [2705, 1.717413], [1131, 1.716287]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	4	 and	290	0	0	-0.011893	-0.000102	444	0.03402	[[1790, 1.998322], [1006, 1.946636], [1869, 1.723513], [1953, 1.469197], [1284, 1.420834]]
FRAME_CROSS__AND_AGAIN__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_REPEAT	THEY_SAID	they said again and again	5	 again	757	1	1	3.537576	3.537576	541	1.039676	[[541, 3.537576], [2659, 2.4979], [1691, 2.312393], [2286, 2.202602], [1738, 2.188701]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	3	 again	757	0	0	-0.122585	-0.000102	444	0.03402	[[444, 2.39489], [2881, 2.164041], [1594, 1.99565], [2705, 1.717413], [1131, 1.716287]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	4	 and	290	0	0	-0.011893	-0.000102	444	0.03402	[[1790, 1.998322], [1006, 1.946636], [1869, 1.723513], [1953, 1.469197], [1284, 1.420834]]
FRAME_CROSS__AND_AGAIN__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_RELATED	THEY_SAID	they said again and then	5	 then	788	1	1	-0.070955	-0.000102	444	0.03402	[[512, 2.000212], [1790, 1.993475], [2753, 1.747141], [2950, 1.462886], [1691, 1.428675]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	3	 again	757	0	0	-0.122585	-0.000102	444	0.03402	[[444, 2.39489], [2881, 2.164041], [1594, 1.99565], [2705, 1.717413], [1131, 1.716287]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	4	 and	290	0	0	-0.011893	-0.000102	444	0.03402	[[1790, 1.998322], [1006, 1.946636], [1869, 1.723513], [1953, 1.469197], [1284, 1.420834]]
FRAME_CROSS__AND_AGAIN__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	KNOWN_ARBITRARY	THEY_SAID	they said again and violin	5	 violin	38283	1	1	-0.134772	-0.000102	1888	0.353003	[[1888, 2.796969], [1790, 2.443966], [654, 1.716664], [484, 1.305421], [375, 1.099256]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THEY_SAID	they said hammer and again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THEY_SAID	they said hammer and again	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AND_AGAIN__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AND_AGAIN	ARBITRARY_KNOWN	THEY_SAID	they said hammer and again	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
